12
27
16
23
25
10
30
15
27
2
19
18
9
1
23
3
22
7
8
6
13
35
3
31
34
7
20
23
12
29
17
34
8
32
7
18
27
36
32
9
9
31
34
8
22
15
29
19
2
25
0
4
22
29
12
30
13
15
27
25
1
17
23
10
15
16
31
3
14
25
3
31
3
17
6
26
24
34
14
6
15
19
23
20
26
1
21
27
7
20
35
23
7
9
7
8
0
18
8
18
20
15
0
7
5
26
27
5
14
30
15
5
18
3
6
35
24
34
8
33
20
15
10
26
17
20
26
6
16
34
33
19
26
4
8
31
21
25
14
6
8
25
18
10
3
5
30
12
24
31
32
21
34
4
33
16
31
34
30
28
16
12
12
26
18
28
35
12
20
19
21
9
13
14
20
10
6
27
20
6
9
10
27
18
36
33
11
18
28
4
23
2
33
14
12
22
27
25
4
8
19
31
9
31
1
29
9
14
28
11
31
34
2
22
33
31
24
36
36
4
19
13
33
17
22
5
36
5
2
16
13
25
9
12
11
23
34
28
30
12
3
7
4
35
9
12
34
6
10
20
4
22
32
33
35
36
16
28
9
5
31
20
21
8
21
26
21
11
7
14
25
17
19
1
30
19
25
4
29
14
4
33
14
26
17
4
5
34
26
9
17
4
23
17
7
29
24
16
2
3
22
2
21
4
2
35
8
24
20
36
13
13
4
17
18
26
14
34
14
15
4
10
16
1
32
15
2
7
15
12
9
34
10
0
24
1
7
34
4
12
19
30
2
13
12
18
9
23
13
18
9
7
28
27
25
3
12
8
14
23
16
10
7
31
1
30
1
15
6
15
34
1
32
36
10
31
29
29
4
34
1
30
24
33
21
5
18
12
15
28
36
5
33
36
29
21
19
20
8
21
26
11
23
8
15
16
18
35
3
19
3
12
16
3
19
19
6
27
36
8
15
31
12
28
3
22
17
4
13
10
0
1
5
15
29
29
13
20
23
10
33
12
25
6
7
10
4
1
17
31
10
11
0
19
36
29
0
16
23
19
19
32
3
7
6
12
26
25
2
12
34
12
5
34
35
35
12
31
26
17
24
30
13
27
8
21
0
33
34
20
34
31
24
36
13
26
30
26
15
20
1
2
9
4
21
9
1
23
11
31
4
2
25
19
35
36
7
31
12
11
35
19
11
9
18
18
0
24
3
35
36
26
12
29
26
34
9
26
31
7
2
4
2
11
4
33
36
8
35
7
0
13
31
9
35
8
5
33
31
7
36
32
1
32
17
3
25
19
31
13
26
33
1
13
12
7
8
13
5
21
2
1
24
12
4
35
21
1
10
1
13
11
18
31
29
25
5
16
5
25
18
22
33
27
0
17
26
2
30
9
3
16
4
24
29
12
0
14
12
5
0
10
15
36
25
9
16
5
35
17
24
11
35
9
14
23
6
13
21
36
1
9
23
26
25
20
5
3
20
1
21
19
17
20
26
4
4
7
26
10
28
36
21
0
31
28
10
25
4
0
20
27
13
13
25
7
28
26
2
18
12
11
9
8
36
1
27
17
1
29
5
15
29
3
33
26
18
0
6
14
23
7
13
33
30
23
9
18
29
28
10
5
28
21
26
19
16
7
0
25
28
31
11
2
27
24
30
7
34
11
22
29
10
0
23
29
19
33
15
2
4
9
21
3
12
25
16
28
16
19
21
7
0
4
10
7
18
31
36
20
23
17
34
27
8
5
1
25
8
2
17
8
27
10
20
0
24
2
10
13
27
29
3
19
1
14
25
8
9
30
30
9
14
30
16
17
31
5
36
23
19
32
0
34
30
8
17
34
35
3
26
22
11
21
35
21
21
13
17
23
29
7
2
4
16
10
18
8
19
23
19
19
33
19
14
35
17
17
30
10
2
5
29
24
32
31
16
14
4
11
2
34
9
8
27
30
33
25
20
25
36
29
1
26
5
29
20
17
9
19
11
6
6
33
35
17
31
25
6
6
28
24
25
20
1
26
20
13
15
34
11
12
12
0
1
26
3
5
6
30
12
27
31
17
34
13
31
9
14
13
1
19
26
20
13
13
10
8
22
22
33
33
4
29
4
35
25
3
11
29
10
15
27
23
22
1
7
20
18
9
19
23
33
27
36
10
21
9
15
3
4
23
36
9
24
12
9
15
18
7
16
31
34
4
20
31
33
34
11
21
1
10
30
10
0
28
11
17
5
17
0
11
13
26
4
24
24
10
28
15
36
7
2
23
18
27
29
11
11
10
32
33
18
5
33
16
21
25
19
0
8
5
21
14
16
27
25
16
30
6
20
35
15
34
28
11
23
25
33
31
3
16
12
24
29
18
14
26
3
14
4
25
13
35
35
31
34
29
13
14
9
30
18
20
9
11
23
36
6
9
16
26
15
6
18
6
32
10
35
12
25
20
27
12
34
7
25
8
35
14
36
19
17
4
33
9
17
31
26
12
24
32
16
27
1
1
34
16
23
6
31
32
32
1
26
2
2
13
7
16
17
4
4
29
16
3
15
17
35
35
15
16
17
36
8
2
4
26
11
30
13
1
6
18
3
14
22
0
34
15
5
4
28
29
11
26
20
24
33
36
32
20
16
29
33
7
31
6
17
29
1
15
17
27
34
32
21
31
35
19
1
7
20
9
19
3
15
14
11
16
0
18
4
33
29
35
29
14
28
